cast,id,directors,belongs_to_collection,budget,genres,id,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,release_year,return
"[{'character': 'Andrew Shepherd', 'name': 'Michael Douglas'}, {'character': 'Sydney Ellen Wade', 'name': 'Annette Bening'}, {'character': 'Lewis Rothschild', 'name': 'Michael J. Fox'}, {'character': 'A.J. MacInerney', 'name': 'Martin Sheen'}, {'character': 'Robin McCall', 'name': 'Anna Deavere Smith'}, {'character': 'Lucy Shepherd', 'name': 'Shawna Waldron'}, {'character': 'Janie Basdin', 'name': 'Samantha Mathis'}, {'character': 'Leon Kodak', 'name': 'David Paymer'}, {'character': 'Senator Bob Rumson', 'name': 'Richard Dreyfuss'}, {'character': 'Beth Wade', 'name': 'Nina Siemaszko'}, {'character': 'Susan Sloan', 'name': 'Wendie Malick'}, {'character': 'Agent Cooper', 'name': 'Beau Billingslea'}, {'character': 'Esther MacInerney', 'name': 'Gail Strickland'}, {'character': 'David', 'name': 'Joshua Malina'}, {'character': ""President René Jean D'Astier"", 'name': 'Clement von Franckenstein'}, {'character': 'Leo Solomon', 'name': 'John Mahoney'}, {'character': 'Chairman of the Joint Chiefs', 'name': 'John Mahon'}, {'character': 'Jeff', 'name': 'Gabriel Jarret'}]",9087,['Rob Reiner'],,62000000.0,"Comedy, Drama, Romance",9087.0,6.318445,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]",1995-11-17,107879496.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The American President,6.5,199.0,1995.0,1.739991870967742
"[{'character': 'Count Dracula', 'name': 'Leslie Nielsen'}, {'character': 'Prof. Abraham Van Helsing', 'name': 'Mel Brooks'}, {'character': 'Mina Seward', 'name': 'Amy Yasbeck'}, {'character': 'Thomas Renfield', 'name': 'Peter MacNicol'}, {'character': 'Lucy Westenra', 'name': 'Lysette Anthony'}, {'character': 'Dr. Jack Seward', 'name': 'Harvey Korman'}, {'character': 'Jonathan Harker', 'name': 'Steven Weber'}, {'character': 'Martin', 'name': 'Mark Blankfield'}, {'character': 'Essie', 'name': 'Megan Cavanagh'}, {'character': 'Woodbridge', 'name': 'Gregg Binkley'}, {'character': 'Madame Ouspenskaya', 'name': 'Anne Bancroft'}]",12110,['Mel Brooks'],,0.0,"Comedy, Horror",12110.0,5.430331,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Enigma Pictures', 'id': 6368}]",1995-12-22,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Dracula: Dead and Loving It,5.7,210.0,1995.0,0.0
"[{'character': 'Balto (voice)', 'name': 'Kevin Bacon'}, {'character': 'Boris the Goose (voice)', 'name': 'Bob Hoskins'}, {'character': 'Jenna (voice)', 'name': 'Bridget Fonda'}, {'character': 'Steele the Sled Dog (voice)', 'name': 'Jim Cummings'}, {'character': 'Muk and Luk (voice)', 'name': 'Phil Collins'}, {'character': 'Young Rosy (voice)', 'name': 'Juliette Brewer'}, {'character': 'Nikki (voice)', 'name': 'Jack Angel'}, {'character': 'Kaltag (voice)', 'name': 'Danny Mann'}, {'character': 'Star (voice)', 'name': 'Robbie Rist'}, {'character': 'Dixie / Sylvie (voice)', 'name': 'Sandra Dickinson'}, {'character': 'Grizzly Bear (voice)', 'name': 'Frank Welker'}, {'character': 'Grandma Rosy', 'name': 'Miriam Margolyes'}, {'character': ""Rosie's granddaughter"", 'name': 'Lola Bates-Campbell'}]",21032,['Simon Wells'],Balto Collection,0.0,"Family, Animation, Adventure",21032.0,12.140733,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Amblimation', 'id': 4105}]",1995-12-22,11348324.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Balto,7.1,423.0,1995.0,0.0
"[{'character': 'Richard Nixon', 'name': 'Anthony Hopkins'}, {'character': 'Pat Nixon', 'name': 'Joan Allen'}, {'character': 'Alexander Haig', 'name': 'Powers Boothe'}, {'character': 'E. Howard Hunt', 'name': 'Ed Harris'}, {'character': 'J. Edgar Hoover', 'name': 'Bob Hoskins'}, {'character': 'John Mitchell', 'name': 'E.G. Marshall'}, {'character': 'Ron Ziegler', 'name': 'David Paymer'}, {'character': 'John Dean', 'name': 'David Hyde Pierce'}, {'character': 'Henry Kissinger', 'name': 'Paul Sorvino'}, {'character': 'Hannah Nixon', 'name': 'Mary Steenburgen'}, {'character': 'John Ehrlichman', 'name': 'J.T. Walsh'}, {'character': 'H.R. Haldeman', 'name': 'James Woods'}, {'character': 'Clyde Tolson', 'name': 'Brian Bedford'}, {'character': 'Charles Colson', 'name': 'Kevin Dunn'}, {'character': 'Murray Chotiner', 'name': 'Fyvush Finkel'}, {'character': 'Julie Nixon Eisenhower', 'name': 'Annabeth Gish'}, {'character': '""Jack Jones""', 'name': 'Larry Hagman'}, {'character': 'Martha Mitchell', 'name': 'Madeline Kahn'}, {'character': 'Trini Cardoza', 'name': 'Dan Hedaya'}, {'character': 'Sandy', 'name': 'Bridgette Wilson'}, {'character': 'Frank Nixon', 'name': 'Tom Bower'}, {'character': 'Harold Nixon', 'name': 'Tony Goldwyn'}, {'character': 'Nelson Rockefeller', 'name': 'Edward Herrmann'}, {'character': 'Johnny Roselli', 'name': 'Tony Lo Bianco'}, {'character': 'Herb Klein', 'name': 'Saul Rubinek'}, {'character': 'Frank Sturgis', 'name': 'Robert Beltran'}, {'character': 'Bob', 'name': 'John Cunningham'}, {'character': 'Gordon Liddy', 'name': 'John Diehl'}, {'character': 'Earl in Training Film', 'name': 'John C. McGinley'}, {'character': 'TV Director', 'name': 'Michael Chiklis'}, {'character': 'Mao Tse-Tung', 'name': 'Ric Young'}, {'character': 'Leonid Brezhnev', 'name': 'Boris Sichkin'}, {'character': 'Richard Helms', 'name': 'Sam Waterston'}, {'character': 'Tricia Nixon Cox', 'name': 'Marley Shelton'}]",10858,['Oliver Stone'],,44000000.0,"History, Drama",10858.0,5.092,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",1995-12-22,13681765.0,192.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nixon,7.1,72.0,1995.0,0.3109492045454545
"[{'character': 'Morgan Adams', 'name': 'Geena Davis'}, {'character': 'William Shaw', 'name': 'Matthew Modine'}, {'character': 'Dawg', 'name': 'Frank Langella'}, {'character': 'John Reed', 'name': 'Maury Chaykin'}, {'character': 'Ainstee', 'name': 'Patrick Malahide'}, {'character': 'Glasspoole', 'name': 'Stan Shaw'}, {'character': 'Mr. Blair', 'name': 'Rex Linn'}, {'character': 'Snelgrave', 'name': 'Paul Dillon'}, {'character': 'Bowen', 'name': 'Christopher Masterson'}, {'character': 'Scully', 'name': 'Jimmie F. Skaggs'}, {'character': 'Black Harry', 'name': 'Harris Yulin'}, {'character': 'Bishop', 'name': 'Carl Chase'}, {'character': 'Fiddler Pirate', 'name': 'Peter Geeves'}, {'character': 'Captain Trotter', 'name': 'Angus Wright'}, {'character': 'Toussant', 'name': 'Ken Bones'}, {'character': 'Lady', 'name': 'Mary Peach'}, {'character': 'Lieutenant', 'name': 'Thomas Lockyer'}, {'character': 'Auctioneer', 'name': 'Roger Booth'}, {'character': 'Mordachai Fingers', 'name': 'George Murcell'}, {'character': 'Bartender', 'name': 'Simon Atherton'}, {'character': 'Executioner', 'name': 'Dickey Beer'}, {'character': 'Hastings', 'name': 'Christopher Halliday'}, {'character': 'Helmsman', 'name': 'Chris Johnston'}, {'character': 'Snake the Lookout', 'name': 'Richard Leaf'}, {'character': 'Fleming', 'name': 'Tam White'}, {'character': 'Captain Perkins', 'name': 'Rupert Vansittart'}, {'character': ""Dawg's Pirate"", 'name': 'Nick Bartlett'}, {'character': ""Dawg's Pirate"", 'name': 'David Bailie'}, {'character': ""Dawg's Pirate"", 'name': 'Kwame Kwei-Armah'}, {'character': ""Dawg's Pirate"", 'name': 'Ramon Tikaram'}, {'character': ""Dawg's Pirate"", 'name': 'Christopher Adamson'}]",1408,['Renny Harlin'],,98000000.0,"Action, Adventure",1408.0,7.284477,"[{'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Laurence Mark Productions', 'id': 415}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Carolco Pictures', 'id': 14723}]",1995-12-22,10017322.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Cutthroat Island,5.7,137.0,1995.0,0.1022175714285714
"[{'character': ""Sam 'Ace' Rothstein"", 'name': 'Robert De Niro'}, {'character': 'Ginger McKenna', 'name': 'Sharon Stone'}, {'character': 'Nicky Santoro', 'name': 'Joe Pesci'}, {'character': 'Lester Diamond', 'name': 'James Woods'}, {'character': 'Billy Sherbert', 'name': 'Don Rickles'}, {'character': 'Andy Stone', 'name': 'Alan King'}, {'character': 'Phillip Green', 'name': 'Kevin Pollak'}, {'character': 'Remo Gaggi', 'name': 'Pasquale Cajano'}, {'character': 'Pat Webb', 'name': 'L.Q. Jones'}, {'character': 'Sénateur', 'name': 'Dick Smothers'}, {'character': 'Frank Marino', 'name': 'Frank Vincent'}, {'character': 'Oscar Goodman', 'name': 'Oscar Goodman'}, {'character': 'Charlie Clark', 'name': 'Richard Riehle'}, {'character': 'Mme Piscano', 'name': 'Catherine Scorsese'}, {'character': 'Artie Piscano', 'name': 'Vinny Vella'}, {'character': 'Ichikawa', 'name': 'Nobu Matsuhisa'}, {'character': 'Amy', 'name': 'Erika von Tagen'}, {'character': 'Black Jack-Groupier', 'name': 'Nick Mazzola'}, {'character': 'David', 'name': 'David Rose'}, {'character': 'Don Ward', 'name': 'John Bloom'}, {'character': 'Vincent Borelli', 'name': 'Joseph Rigano'}, {'character': 'Dominick Santoro', 'name': 'Philip Suriano'}, {'character': 'Jennifer Santoro', 'name': 'Melissa Prophet'}, {'character': 'John Nance', 'name': 'Bill Allison'}, {'character': 'Signaller', 'name': 'Joe La Due'}, {'character': 'Winner', 'name': 'Joseph P. Reidy'}, {'character': 'Cowboy', 'name': 'Craig Vincent'}, {'character': 'Tony Dogs', 'name': 'Carl Ciarfalio'}, {'character': 'Vinny Forlano', 'name': 'Gene Ruffini'}, {'character': 'Americo Capelli', 'name': 'Dominick Grieco'}, {'character': 'Sal Fusco', 'name': 'Clem Caserta'}, {'character': 'Doctor Dan', 'name': 'Daniel P. Conte'}, {'character': 'Stabbed Gambler', 'name': 'Joey DePinto'}, {'character': 'Baker', 'name': 'Jack Orend'}, {'character': 'Gambler in Phone Booth', 'name': 'Paul Herman'}, {'character': 'Jack Hardy', 'name': 'Jed Mills'}, {'character': 'Trudy', 'name': 'Claudia Haro'}, {'character': 'Anna Scott', 'name': 'Ffolliott Le Coque'}, {'character': 'Wiseguy Eddie', 'name': 'John Manca'}, {'character': 'Wiseguy Jerry', 'name': 'Ronald Maccone'}, {'character': 'Moosh', 'name': 'Joseph Bono'}, {'character': 'Rocky', 'name': 'Frank Adonis'}, {'character': 'Bookie', 'name': 'Anthony Russell'}, {'character': 'LA Banker', 'name': 'Stuart Nisbet'}, {'character': 'Chastised Gambler', 'name': 'Alfred Nittoli'}]",524,['Martin Scorsese'],,52000000.0,"Drama, Crime",524.0,10.137389,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Légende Entreprises', 'id': 10898}, {'name': 'Syalis DA', 'id': 11583}, {'name': 'De Fina-Cappa', 'id': 11584}]",1995-11-22,116112375.0,178.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Casino,7.8,1343.0,1995.0,2.2329302884615383
"[{'character': 'Marianne Dashwood', 'name': 'Kate Winslet'}, {'character': 'Elinor Dashwood', 'name': 'Emma Thompson'}, {'character': 'Edward Ferrars', 'name': 'Hugh Grant'}, {'character': 'Mr. Dashwood', 'name': 'Tom Wilkinson'}, {'character': 'Col. Christopher Brandon', 'name': 'Alan Rickman'}, {'character': 'Lucy Steele', 'name': 'Imogen Stubbs'}, {'character': 'John Willoughby', 'name': 'Greg Wise'}, {'character': 'Mr. Palmer', 'name': 'Hugh Laurie'}, {'character': 'Charlotte Jennings Palmer', 'name': 'Imelda Staunton'}, {'character': 'Sir John Middleton', 'name': 'Robert Hardy'}, {'character': 'Doctor Harris', 'name': 'Oliver Ford Davies'}, {'character': 'John Dashwood', 'name': 'James Fleet'}, {'character': 'Fanny Ferrars Dashwood', 'name': 'Harriet Walter'}, {'character': 'Mrs. Dashwood', 'name': 'Gemma Jones'}, {'character': 'Margaret Dashwood', 'name': 'Emilie François'}, {'character': 'Mrs. Jennings', 'name': 'Elizabeth Spriggs'}, {'character': 'Robert Ferrars', 'name': 'Richard Lumsden'}]",4584,['Ang Lee'],,16500000.0,"Drama, Romance",4584.0,10.673167,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mirage Enterprises', 'id': 932}]",1995-12-13,135000000.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sense and Sensibility,7.2,364.0,1995.0,8.181818181818182
"[{'character': 'Ted the Bellhop', 'name': 'Tim Roth'}, {'character': 'Man', 'name': 'Antonio Banderas'}, {'character': 'Angela', 'name': 'Jennifer Beals'}, {'character': 'Elspeth', 'name': 'Madonna'}, {'character': 'Margaret', 'name': 'Marisa Tomei'}, {'character': 'Leo', 'name': 'Bruce Willis'}, {'character': 'Chester Rush', 'name': 'Quentin Tarantino'}, {'character': 'Jezebel', 'name': 'Sammi Davis'}, {'character': 'Diana', 'name': 'Amanda de Cadenet'}, {'character': 'Athena', 'name': 'Valeria Golino'}, {'character': 'Raven', 'name': 'Lili Taylor'}, {'character': 'Long Hair Yuppy Scum', 'name': 'Lawrence Bender'}, {'character': 'Eva', 'name': 'Ione Skye'}, {'character': 'Kiva', 'name': 'Alicia Witt'}, {'character': 'Siegfried', 'name': 'David Proval'}, {'character': 'Sarah', 'name': 'Lana McKissack'}, {'character': 'Wife', 'name': 'Tamlyn Tomita'}, {'character': 'Betty', 'name': 'Kathy Griffin'}, {'character': 'Norman', 'name': 'Paul Calderon'}, {'character': 'TV Dancing Girl', 'name': 'Salma Hayek'}, {'character': 'Corpse', 'name': 'Patricia Vonne'}, {'character': 'Juancho', 'name': 'Danny Verduzco'}, {'character': 'Hooker', 'name': 'Kimberly Blair'}, {'character': 'Sam the Bellhop', 'name': 'Marc Lawrence'}]",5,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino']",,4000000.0,"Crime, Comedy",5.0,9.026586,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}]",1995-12-09,4300000.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Four Rooms,6.5,539.0,1995.0,1.075
"[{'character': 'Ace Ventura', 'name': 'Jim Carrey'}, {'character': 'Fulton Greenwall', 'name': 'Ian McNeice'}, {'character': 'Vincent Cadby', 'name': 'Simon Callow'}, {'character': 'Ouda', 'name': 'Maynard Eziashi'}, {'character': 'Burton Quinn', 'name': 'Bob Gunton'}, {'character': 'The Wachati Princess', 'name': 'Sophie Okonedo'}, {'character': 'The Tiny Warrior', 'name': 'Tommy Davidson'}, {'character': 'Hitu', 'name': 'Adewale Akinnuoye-Agbaje'}, {'character': 'Wachootoo Witch Doctor', 'name': 'Danny D. Daniels'}, {'character': 'Wachootoo Chief', 'name': 'Sam Motoana Phillips'}, {'character': 'Wachati Chief', 'name': 'Damon Standifer'}, {'character': 'Mick Katie', 'name': 'Andrew Steel'}, {'character': 'Gahjii', 'name': 'Bruce Spence'}, {'character': 'Derrick McCane', 'name': 'Tom Grunke'}, {'character': 'Ashram Monk', 'name': ""Arsenio 'Sonny' Trinidad""}]",9273,['Steve Oedekerk'],Ace Ventura Collection,30000000.0,"Crime, Comedy, Adventure",9273.0,8.205448,"[{'name': 'O Entertainment', 'id': 5682}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]",1995-11-10,212385533.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ace Ventura: When Nature Calls,6.1,1128.0,1995.0,7.079517766666667
"[{'character': 'John', 'name': 'Wesley Snipes'}, {'character': 'Charlie', 'name': 'Woody Harrelson'}, {'character': 'Grace Santiago', 'name': 'Jennifer Lopez'}, {'character': 'Donald Patterson', 'name': 'Robert Blake'}, {'character': 'Torch', 'name': 'Chris Cooper'}, {'character': 'Riley', 'name': 'Joe Grifasi'}, {'character': 'Mr. Brown', 'name': 'Scott Sowers'}, {'character': 'Kowalski', 'name': 'Skipp Sudduth'}, {'character': 'Woman on Platform', 'name': 'Aida Turturro'}, {'character': 'Gambler', 'name': 'Vincent Pastore'}, {'character': 'Dooley', 'name': 'Enrico Colantoni'}, {'character': 'Crash Train Motorman', 'name': 'Bill Nunn'}, {'character': 'Crosswalk Child', 'name': 'Katie Gill'}, {'character': 'Guard', 'name': 'Jeremy Roberts'}, {'character': 'Decoy Cop', 'name': 'Joe Bacino'}]",11517,['Joseph Ruben'],,60000000.0,"Action, Comedy, Crime",11517.0,7.337906,"[{'name': 'Columbia Pictures', 'id': 5}]",1995-11-21,35431113.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Money Train,5.4,224.0,1995.0,0.59051855
"[{'character': 'Chili Palmer', 'name': 'John Travolta'}, {'character': 'Harry Zimm', 'name': 'Gene Hackman'}, {'character': 'Karen Flores', 'name': 'Rene Russo'}, {'character': 'Martin Weir', 'name': 'Danny DeVito'}, {'character': ""Ray 'Bones' Barboni"", 'name': 'Dennis Farina'}, {'character': 'Bo Catlett', 'name': 'Delroy Lindo'}, {'character': 'Bear', 'name': 'James Gandolfini'}, {'character': 'Ronnie Wingate', 'name': 'Jon Gries'}, {'character': 'Nicki', 'name': 'Renee Props'}, {'character': 'Leo Devoe', 'name': 'David Paymer'}, {'character': 'Tommy Carlo', 'name': 'Martin Ferrero'}, {'character': 'Mr. Escobar', 'name': 'Miguel Sandoval'}, {'character': 'Yayo Portillo', 'name': 'Jacob Vargas'}, {'character': 'Dick Allen', 'name': 'Bobby Slayton'}, {'character': 'Fay Devoe', 'name': 'Linda Hart'}, {'character': ""Bones' Buddy"", 'name': 'Jeffrey J. Stephen'}]",8012,['Barry Sonnenfeld'],Chili Palmer Collection,30250000.0,"Comedy, Thriller, Crime",8012.0,12.669608,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1995-10-20,115101622.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get Shorty,6.4,305.0,1995.0,3.805012297520661
"[{'character': 'Helen Hudson', 'name': 'Sigourney Weaver'}, {'character': 'M.J. Monahan', 'name': 'Holly Hunter'}, {'character': 'Nico Letti', 'name': 'Will Patton'}, {'character': 'Peter Foley', 'name': 'William McNamara'}, {'character': 'Doryll Lee Cullum', 'name': 'Harry Connick Jr.'}, {'character': 'Lt. Quinn', 'name': 'J.E. Freeman'}, {'character': 'Ruben Goetz', 'name': 'Dermot Mulroney'}, {'character': 'Andy', 'name': 'John Rothman'}, {'character': 'Susan Schiffer', 'name': ""Shannon O'Hurley""}, {'character': 'Pachulski', 'name': 'Bob Greene'}, {'character': 'Kerby', 'name': 'Tony Haney'}, {'character': 'Kostas', 'name': 'Danny Kovacs'}, {'character': 'Landis', 'name': 'Tahmus Rounds'}, {'character': 'Cop #1', 'name': 'Scott Devenney'}, {'character': 'Mike', 'name': 'David Michael Silverman'}]",1710,['Jon Amiel'],,0.0,"Drama, Thriller",1710.0,10.701801,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}]",1995-10-27,0.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Copycat,6.5,199.0,1995.0,0.0
"[{'character': 'Robert Rath', 'name': 'Sylvester Stallone'}, {'character': 'Miguel Bain', 'name': 'Antonio Banderas'}, {'character': 'Electra', 'name': 'Julianne Moore'}, {'character': 'Nicolai Tashlinkov', 'name': 'Anatoli Davydov'}, {'character': 'Ketcham', 'name': 'Muse Watson'}, {'character': 'Alan Branch', 'name': 'Steve Kahan'}, {'character': ""Jennifer, Electra's Neighbor"", 'name': 'Kelly Rowan'}, {'character': 'Bob', 'name': 'Reed Diamond'}, {'character': 'Remy', 'name': 'Kai Wulff'}, {'character': 'Buyer with Remy', 'name': 'Kerry Skalsky'}, {'character': 'Buyer with Remy', 'name': 'James Douglas Haskins'}, {'character': 'Cop', 'name': 'Stephen Liska'}, {'character': 'Cop', 'name': 'John Harms'}, {'character': 'Cemetery Caretaker', 'name': 'Edward J. Rosen'}, {'character': 'Dowager', 'name': 'Christina Orchid'}, {'character': 'Cementary woman', 'name': 'Choco Orta'}, {'character': 'Kid in plaza', 'name': 'Germán Legarreta'}]",9691,['Richard Donner'],,50000000.0,"Action, Adventure, Crime, Thriller",9691.0,11.065939,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}, {'name': 'Evansgideon/Lazar', 'id': 25061}]",1995-10-06,30303072.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,Assassins,6.0,394.0,1995.0,0.60606144
"[{'character': 'Jessie Caldwell', 'name': 'Mary Steenburgen'}, {'character': ""Jeremy 'Powder' Reed"", 'name': 'Sean Patrick Flanery'}, {'character': 'Sheriff Doug Barnum', 'name': 'Lance Henriksen'}, {'character': 'Donald Ripley', 'name': 'Jeff Goldblum'}, {'character': 'Deputy Harley Duncan', 'name': 'Brandon Smith'}]",12665,['Victor Salva'],,0.0,"Drama, Fantasy, Science Fiction, Thriller",12665.0,12.133094,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",1995-10-27,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Powder,6.3,143.0,1995.0,0.0
"[{'character': 'Ben Sanderson', 'name': 'Nicolas Cage'}, {'character': 'Sera', 'name': 'Elisabeth Shue'}, {'character': 'Yuri', 'name': 'Julian Sands'}, {'character': 'Peter', 'name': 'Richard Lewis'}, {'character': 'Marc Nussbaum', 'name': 'Steven Weber'}, {'character': 'Sheila', 'name': 'Kim Adams'}, {'character': 'Debbie', 'name': 'Emily Procter'}, {'character': 'Man At Bar', 'name': 'Stuart Reynolds '}, {'character': 'Terri', 'name': 'Valeria Golino'}, {'character': 'L.A. Bartender', 'name': 'Graham Beckel'}, {'character': 'Hooker at bar', 'name': 'Mariska Hargitay'}, {'character': 'Landlady', 'name': 'Laurie Metcalf'}, {'character': 'Biker Girl', 'name': 'Shawnee Smith'}, {'character': 'Hotel Manager', 'name': 'David Kriegel'}]",451,['Mike Figgis'],,3600000.0,"Drama, Romance",451.0,10.332025,"[{'name': 'United Artists', 'id': 60}, {'name': 'Intial Productions', 'id': 15547}]",1995-10-27,49800000.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Leaving Las Vegas,7.1,365.0,1995.0,13.833333333333334
"[{'character': 'Othello', 'name': 'Laurence Fishburne'}, {'character': 'Desdemona', 'name': 'Irène Jacob'}, {'character': 'Iago', 'name': 'Kenneth Branagh'}, {'character': 'Cassio', 'name': 'Nathaniel Parker'}, {'character': 'Bianca', 'name': 'Indra Ové'}, {'character': 'Roderigo', 'name': 'Michael Maloney'}, {'character': 'Emilia', 'name': 'Anna Patrick'}, {'character': 'Montano', 'name': 'Nicholas Farrell'}, {'character': 'Lodovico', 'name': 'Michael Sheen'}]",16420,['Oliver Parker'],,0.0,Drama,16420.0,1.845899,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]",1995-12-15,0.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Othello,7.0,33.0,1995.0,0.0
"[{'character': 'Young Roberta Martin', 'name': 'Christina Ricci'}, {'character': 'Dr. Roberta Martin', 'name': ""Rosie O'Donnell""}, {'character': 'Teeny', 'name': 'Thora Birch'}, {'character': ""Tina 'Teeny' Tercell"", 'name': 'Melanie Griffith'}, {'character': 'Young Samantha Albertson', 'name': 'Gaby Hoffmann'}, {'character': 'Samantha Albertson', 'name': 'Demi Moore'}, {'character': 'Young Chrissy DeWitt', 'name': 'Ashleigh Aston Moore'}, {'character': 'Chrissy DeWitt Williams', 'name': 'Rita Wilson'}, {'character': 'Crazy Pete', 'name': 'Walter Sparrow'}, {'character': 'Scott Wormer', 'name': 'Devon Sawa'}, {'character': 'Grandma Albertson', 'name': 'Cloris Leachman'}, {'character': 'Wiladene', 'name': 'Janeane Garofalo'}, {'character': 'Bud Kent', 'name': 'Hank Azaria'}, {'character': ""Mrs. DeWitt, Chrissy's Mom"", 'name': 'Bonnie Hunt'}, {'character': ""Mrs. Albertson, Samatha's Mom"", 'name': 'Lolita Davidovich'}, {'character': 'Vietnam veteran', 'name': 'Brendan Fraser'}]",9263,['Lesli Linka Glatter'],,12000000.0,"Comedy, Drama, Family",9263.0,8.681325,"[{'name': 'New Line Cinema', 'id': 12}]",1995-10-20,27400000.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Now and Then,6.6,91.0,1995.0,2.283333333333333
"[{'character': 'Anne Elliott', 'name': 'Amanda Root'}, {'character': 'Captain Frederick Wentworth', 'name': 'Ciarán Hinds'}, {'character': 'Lady Russell', 'name': 'Susan Fleetwood'}, {'character': 'Mrs. Croft', 'name': 'Fiona Shaw'}, {'character': 'Admiral Croft', 'name': 'John Woodvine'}, {'character': 'Elizabeth Elliot', 'name': 'Phoebe Nicholls'}, {'character': 'Mr. Elliot', 'name': 'Samuel West'}, {'character': 'Mary Musgrave', 'name': 'Sophie Thompson'}, {'character': 'Mrs. Musgrove', 'name': 'Judy Cornwell'}, {'character': 'Charles Musgrove', 'name': 'Simon Russell Beale'}, {'character': 'Mrs. Clay', 'name': 'Felicity Dean'}, {'character': 'Mr. Musgrove', 'name': 'Roger Hammond'}, {'character': 'Henrietta Musgrove', 'name': 'Victoria Hamilton'}, {'character': 'Sir Walter Elliot', 'name': 'Corin Redgrave'}, {'character': 'Louisa Musgrove', 'name': 'Emma Roberts'}, {'character': 'Captain Harvile', 'name': 'Robert Glenister'}, {'character': 'Captain Benwick', 'name': 'Richard McCabe'}, {'character': 'Mrs. Smith', 'name': 'Helen Schlesinger'}, {'character': 'Nurse Rooke', 'name': 'Jane Wood'}, {'character': 'Mr. Shepherd', 'name': 'David Collings'}, {'character': 'Lady Dairympie', 'name': 'Darlene Johnson'}, {'character': 'Miss Carteret', 'name': 'Cinnamon Faye'}, {'character': 'Henry Hayter', 'name': 'Isaac Maxwell-Hunt'}, {'character': 'Sir Henry Willoughby', 'name': 'Roger Llewellyn'}, {'character': 'Mrs. Harville', 'name': 'Sally George'}, {'character': 'Jemima', 'name': 'Lonnie James'}]",17015,['Roger Michell'],,0.0,"Drama, Romance",17015.0,2.228434,"[{'name': 'BBC Films', 'id': 288}]",1995-09-27,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Persuasion,7.4,36.0,1995.0,0.0
